InvoiceID,RentTime,TotalPrice,PaymentMethod,CreateTime,Status,BookingID,DiscountID,CourtID,CID
INV00572,2024-06-21 17:00:00,579000,Chuyển khoản ngân hàng,2024-06-21 17:00:00,Đã thanh toán,BKG01066,DSC031,CRT0091,EMP0009
INV00573,2024-02-06 22:00:00,230000,Tiền mặt,2024-02-06 22:00:00,Đã thanh toán,BKG00762,,CRT0038,EMP0101
INV00574,2024-08-15 17:00:00,298000,MoMo,2024-08-15 17:00:00,Đã thanh toán,BKG01046,DSC020,CRT0061,EMP0073
INV00575,2024-12-28 19:00:00,591000,Tiền mặt,2024-12-28 19:00:00,Hủy,BKG01158,,CRT0104,EMP0129
INV00576,2024-08-28 18:00:00,667000,MoMo,2024-08-28 18:00:00,Hủy,BKG00259,,CRT0011,EMP0050
INV00577,2024-05-14 19:00:00,989000,Thẻ Visa/Master,2024-05-14 19:00:00,Đã thanh toán,BKG00226,,CRT0035,EMP0107
INV00578,2024-06-12 06:00:00,248000,Chuyển khoản ngân hàng,2024-06-12 06:00:00,Chưa thanh toán,BKG00449,,CRT0027,EMP0137
INV00579,2024-06-03 19:00:00,416000,Tiền mặt,2024-06-03 19:00:00,Đã thanh toán,BKG01083,DSC018,CRT0082,EMP0086
INV00580,2024-03-26 17:00:00,735000,Chuyển khoản ngân hàng,2024-03-26 17:00:00,Hủy,BKG00944,,CRT0040,EMP0117
INV00581,2024-05-04 20:00:00,729000,MoMo,2024-05-04 20:00:00,Đã thanh toán,BKG01220,,CRT0026,EMP0114
INV00582,2024-08-10 10:00:00,702000,Tiền mặt,2024-08-10 10:00:00,Đã thanh toán,BKG00152,,CRT0032,EMP0028
INV00583,2024-09-15 17:00:00,653000,Thẻ Visa/Master,2024-09-15 17:00:00,Đã thanh toán,BKG00680,DSC016,CRT0035,EMP0006
INV00584,2024-06-02 08:00:00,526000,VNPay,2024-06-02 08:00:00,Đã thanh toán,BKG00556,,CRT0014,EMP0106
INV00585,2024-08-23 19:00:00,488000,ZaloPay,2024-08-23 19:00:00,Đang xử lý,BKG00172,DSC024,CRT0051,EMP0103
INV00586,2024-03-04 17:00:00,552000,MoMo,2024-03-04 17:00:00,Đã thanh toán,BKG00497,DSC022,CRT0065,EMP0010
INV00587,2024-02-01 17:00:00,1329000,Thẻ Visa/Master,2024-02-01 17:00:00,Đã thanh toán,BKG00032,DSC051,CRT0020,EMP0134
INV00588,2024-08-04 20:00:00,436000,MoMo,2024-08-04 20:00:00,Hủy,BKG01061,DSC044,CRT0059,EMP0100
INV00589,2024-07-31 17:00:00,407000,Chuyển khoản ngân hàng,2024-07-31 17:00:00,Đã thanh toán,BKG00906,,CRT0027,EMP0050
INV00590,2024-06-21 10:00:00,545000,ZaloPay,2024-06-21 10:00:00,Đã thanh toán,BKG00796,,CRT0092,EMP0133
INV00591,2024-01-15 19:00:00,345000,VNPay,2024-01-15 19:00:00,Hủy,BKG01224,,CRT0092,EMP0047
INV00592,2024-02-16 17:00:00,632000,Tiền mặt,2024-02-16 17:00:00,Đang xử lý,BKG00034,,CRT0085,EMP0063
INV00593,2024-06-21 17:00:00,1215000,Chuyển khoản ngân hàng,2024-06-21 17:00:00,Đã thanh toán,BKG01066,,CRT0002,EMP0002
INV00594,2024-08-08 15:00:00,444000,VNPay,2024-08-08 15:00:00,Đã thanh toán,BKG01039,DSC044,CRT0025,EMP0102
INV00595,2024-06-14 06:00:00,976000,Tiền mặt,2024-06-14 06:00:00,Chưa thanh toán,BKG00987,,CRT0033,EMP0046
INV00596,2024-04-16 19:00:00,334000,Chuyển khoản ngân hàng,2024-04-16 19:00:00,Đã thanh toán,BKG00297,DSC020,CRT0083,EMP0134
INV00597,2024-12-13 19:00:00,1492000,Tiền mặt,2024-12-13 19:00:00,Chưa thanh toán,BKG01353,,CRT0065,EMP0096
INV00598,2024-08-30 18:00:00,639000,ShopeePay,2024-08-30 18:00:00,Chưa thanh toán,BKG01184,DSC002,CRT0034,EMP0058
INV00599,2024-11-29 08:00:00,637000,Tiền mặt,2024-11-29 08:00:00,Đã thanh toán,BKG00623,,CRT0029,EMP0045
INV00600,2024-12-25 07:00:00,626000,MoMo,2024-12-25 07:00:00,Đã thanh toán,BKG00583,,CRT0087,EMP0119
INV00601,2024-05-21 18:00:00,382000,ZaloPay,2024-05-21 18:00:00,Chưa thanh toán,BKG00365,,CRT0035,EMP0147
INV00602,2024-07-12 11:00:00,1086000,Chuyển khoản ngân hàng,2024-07-12 11:00:00,Hủy,BKG00826,,CRT0099,EMP0060
INV00603,2024-08-23 06:00:00,432000,Tiền mặt,2024-08-23 06:00:00,Đã thanh toán,BKG01285,,CRT0041,EMP0082
INV00604,2024-03-05 17:00:00,455000,VNPay,2024-03-05 17:00:00,Đã thanh toán,BKG01169,DSC025,CRT0070,EMP0127
INV00605,2024-02-13 18:00:00,956000,Thẻ Visa/Master,2024-02-13 18:00:00,Đã thanh toán,BKG01336,,CRT0030,EMP0049
INV00606,2024-05-09 19:00:00,284000,Tiền mặt,2024-05-09 19:00:00,Đã thanh toán,BKG00951,,CRT0003,EMP0072
INV00607,2024-02-21 09:00:00,624000,Chuyển khoản ngân hàng,2024-02-21 09:00:00,Đã thanh toán,BKG00304,,CRT0106,EMP0113
INV00608,2024-08-23 06:00:00,629000,MoMo,2024-08-23 06:00:00,Đã thanh toán,BKG01285,,CRT0025,EMP0136
INV00609,2024-01-27 20:00:00,280000,MoMo,2024-01-27 20:00:00,Đã thanh toán,BKG00274,,CRT0017,EMP0011
INV00610,2024-07-05 10:00:00,500000,Chuyển khoản ngân hàng,2024-07-05 10:00:00,Chưa thanh toán,BKG01287,,CRT0108,EMP0015
INV00611,2024-11-03 14:00:00,551000,Chuyển khoản ngân hàng,2024-11-03 14:00:00,Đang xử lý,BKG00573,DSC052,CRT0075,EMP0096
INV00612,2024-03-14 06:00:00,132000,Thẻ Visa/Master,2024-03-14 06:00:00,Hủy,BKG00224,DSC019,CRT0016,EMP0148
INV00613,2024-05-09 19:00:00,1208000,Tiền mặt,2024-05-09 19:00:00,Đang xử lý,BKG00764,DSC013,CRT0010,EMP0031
INV00614,2024-03-17 19:00:00,509000,VNPay,2024-03-17 19:00:00,Chưa thanh toán,BKG00446,DSC046,CRT0074,EMP0031
INV00615,2024-11-25 17:00:00,690000,Tiền mặt,2024-11-25 17:00:00,Hủy,BKG00580,DSC009,CRT0064,EMP0022
INV00616,2024-12-31 11:00:00,942000,Thẻ Visa/Master,2024-12-31 11:00:00,Chưa thanh toán,BKG00804,,CRT0012,EMP0087
INV00617,2024-03-12 17:00:00,254000,Tiền mặt,2024-03-12 17:00:00,Đã thanh toán,BKG00459,DSC031,CRT0019,EMP0046
INV00618,2024-07-14 20:00:00,1069000,Tiền mặt,2024-07-14 20:00:00,Đã thanh toán,BKG01356,,CRT0012,EMP0031
INV00619,2024-01-20 20:00:00,561000,Thẻ Visa/Master,2024-01-20 20:00:00,Đã thanh toán,BKG01337,,CRT0083,EMP0138
INV00620,2024-08-25 17:00:00,371000,Thẻ Visa/Master,2024-08-25 17:00:00,Đã thanh toán,BKG00178,,CRT0053,EMP0027
INV00621,2024-09-17 22:00:00,491000,ShopeePay,2024-09-17 22:00:00,Đã thanh toán,BKG00222,DSC028,CRT0036,EMP0075
INV00622,2024-11-28 20:00:00,1194000,MoMo,2024-11-28 20:00:00,Đã thanh toán,BKG00225,,CRT0001,EMP0008
INV00623,2024-02-18 18:00:00,619000,Thẻ Visa/Master,2024-02-18 18:00:00,Đã thanh toán,BKG00833,,CRT0086,EMP0007
INV00624,2024-05-14 19:00:00,203000,Tiền mặt,2024-05-14 19:00:00,Chưa thanh toán,BKG01262,,CRT0025,EMP0038
INV00625,2024-12-18 17:00:00,737000,Tiền mặt,2024-12-18 17:00:00,Đang xử lý,BKG01328,,CRT0086,EMP0033
INV00626,2024-05-04 07:00:00,253000,Thẻ Visa/Master,2024-05-04 07:00:00,Đã thanh toán,BKG00106,DSC045,CRT0082,EMP0109
INV00627,2024-03-22 19:00:00,653000,VNPay,2024-03-22 19:00:00,Đã thanh toán,BKG00911,,CRT0010,EMP0070
INV00628,2024-06-01 21:00:00,803000,Chuyển khoản ngân hàng,2024-06-01 21:00:00,Đã thanh toán,BKG00039,,CRT0030,EMP0052
INV00629,2024-07-05 21:00:00,352000,Thẻ Visa/Master,2024-07-05 21:00:00,Chưa thanh toán,BKG00509,,CRT0096,EMP0118
INV00630,2024-04-24 14:00:00,532000,Chuyển khoản ngân hàng,2024-04-24 14:00:00,Đã thanh toán,BKG01368,,CRT0003,EMP0142
INV00631,2024-08-14 19:00:00,186000,ZaloPay,2024-08-14 19:00:00,Chưa thanh toán,BKG00895,,CRT0015,EMP0035
INV00632,2024-11-21 11:00:00,486000,MoMo,2024-11-21 11:00:00,Đã thanh toán,BKG00289,DSC001,CRT0090,EMP0100
INV00633,2024-11-15 20:00:00,1379000,MoMo,2024-11-15 20:00:00,Đã thanh toán,BKG01065,DSC021,CRT0033,EMP0088
INV00634,2024-02-18 18:00:00,1047000,Chuyển khoản ngân hàng,2024-02-18 18:00:00,Đã thanh toán,BKG01108,,CRT0067,EMP0140
INV00635,2024-03-15 18:00:00,231000,Chuyển khoản ngân hàng,2024-03-15 18:00:00,Chưa thanh toán,BKG00381,DSC031,CRT0057,EMP0078
INV00636,2024-04-27 18:00:00,290000,Tiền mặt,2024-04-27 18:00:00,Đã thanh toán,BKG01255,,CRT0060,EMP0103
INV00637,2024-08-12 19:00:00,803000,Chuyển khoản ngân hàng,2024-08-12 19:00:00,Đã thanh toán,BKG01154,DSC018,CRT0013,EMP0077
INV00638,2024-06-04 19:00:00,613000,Chuyển khoản ngân hàng,2024-06-04 19:00:00,Đã thanh toán,BKG00427,,CRT0079,EMP0051
INV00639,2024-03-07 19:00:00,692000,VNPay,2024-03-07 19:00:00,Đã thanh toán,BKG00429,,CRT0007,EMP0040
INV00640,2024-05-16 18:00:00,165000,Tiền mặt,2024-05-16 18:00:00,Đã thanh toán,BKG00089,DSC034,CRT0047,EMP0088
INV00641,2024-07-04 20:00:00,727000,MoMo,2024-07-04 20:00:00,Đã thanh toán,BKG01101,,CRT0046,EMP0121
INV00642,2024-04-28 09:00:00,740000,ZaloPay,2024-04-28 09:00:00,Chưa thanh toán,BKG00527,DSC003,CRT0032,EMP0078
INV00643,2024-08-12 19:00:00,576000,Thẻ Visa/Master,2024-08-12 19:00:00,Đã thanh toán,BKG01154,,CRT0102,EMP0094
INV00644,2024-08-15 20:00:00,976000,Tiền mặt,2024-08-15 20:00:00,Đã thanh toán,BKG00554,,CRT0012,EMP0116
INV00645,2024-03-05 17:00:00,264000,VNPay,2024-03-05 17:00:00,Đã thanh toán,BKG01169,,CRT0037,EMP0132
INV00646,2024-04-13 07:00:00,486000,ShopeePay,2024-04-13 07:00:00,Đã thanh toán,BKG00485,DSC033,CRT0080,EMP0113
INV00647,2024-05-10 08:00:00,745000,Chuyển khoản ngân hàng,2024-05-10 08:00:00,Đã thanh toán,BKG01229,DSC018,CRT0053,EMP0006
INV00648,2024-07-08 18:00:00,389000,Chuyển khoản ngân hàng,2024-07-08 18:00:00,Đã thanh toán,BKG01163,,CRT0039,EMP0112
INV00649,2024-09-18 18:00:00,335000,Tiền mặt,2024-09-18 18:00:00,Đang xử lý,BKG00404,,CRT0071,EMP0087
INV00650,2024-10-17 09:00:00,320000,Chuyển khoản ngân hàng,2024-10-17 09:00:00,Chưa thanh toán,BKG01155,DSC008,CRT0021,EMP0073
INV00651,2024-05-25 18:00:00,1004000,ZaloPay,2024-05-25 18:00:00,Đã thanh toán,BKG00781,,CRT0032,EMP0095
INV00652,2024-11-03 16:00:00,597000,Tiền mặt,2024-11-03 16:00:00,Đã thanh toán,BKG00800,DSC004,CRT0081,EMP0050
INV00653,2024-04-01 19:00:00,364000,Chuyển khoản ngân hàng,2024-04-01 19:00:00,Hủy,BKG00415,DSC053,CRT0075,EMP0094
INV00654,2024-05-23 20:00:00,500000,Tiền mặt,2024-05-23 20:00:00,Đã thanh toán,BKG00675,,CRT0052,EMP0114
INV00655,2024-04-16 18:00:00,582000,MoMo,2024-04-16 18:00:00,Chưa thanh toán,BKG00432,,CRT0080,EMP0099
INV00656,2024-04-26 19:00:00,1326000,MoMo,2024-04-26 19:00:00,Đã thanh toán,BKG00305,,CRT0097,EMP0032
INV00657,2024-04-12 18:00:00,398000,MoMo,2024-04-12 18:00:00,Hủy,BKG00868,,CRT0105,EMP0103
INV00658,2024-01-26 20:00:00,506000,Tiền mặt,2024-01-26 20:00:00,Đã thanh toán,BKG00635,DSC022,CRT0051,EMP0015
INV00659,2024-10-29 06:00:00,1231000,Thẻ Visa/Master,2024-10-29 06:00:00,Đã thanh toán,BKG00866,,CRT0106,EMP0048
INV00660,2024-05-08 20:00:00,993000,Tiền mặt,2024-05-08 20:00:00,Đã thanh toán,BKG00575,,CRT0075,EMP0109
INV00661,2024-09-13 19:00:00,963000,MoMo,2024-09-13 19:00:00,Đã thanh toán,BKG01231,DSC023,CRT0023,EMP0128
INV00662,2024-06-12 21:00:00,345000,Tiền mặt,2024-06-12 21:00:00,Chưa thanh toán,BKG01226,,CRT0037,EMP0058
INV00663,2024-12-22 18:00:00,594000,VNPay,2024-12-22 18:00:00,Đã thanh toán,BKG00507,DSC031,CRT0095,EMP0012
INV00664,2024-10-05 19:00:00,372000,ZaloPay,2024-10-05 19:00:00,Chưa thanh toán,BKG00754,DSC022,CRT0037,EMP0026
INV00665,2024-12-25 18:00:00,649000,ZaloPay,2024-12-25 18:00:00,Đã thanh toán,BKG00877,DSC020,CRT0095,EMP0015
INV00666,2024-10-26 19:00:00,418000,Chuyển khoản ngân hàng,2024-10-26 19:00:00,Đã thanh toán,BKG01286,,CRT0051,EMP0127
INV00667,2024-01-04 19:00:00,914000,VNPay,2024-01-04 19:00:00,Đã thanh toán,BKG00771,,CRT0067,EMP0007
INV00668,2024-09-06 19:00:00,464000,MoMo,2024-09-06 19:00:00,Đã thanh toán,BKG00418,DSC019,CRT0049,EMP0037
INV00669,2024-01-19 20:00:00,254000,MoMo,2024-01-19 20:00:00,Đã thanh toán,BKG01023,DSC015,CRT0080,EMP0112
INV00670,2024-10-06 16:00:00,879000,Tiền mặt,2024-10-06 16:00:00,Đã thanh toán,BKG00858,DSC044,CRT0030,EMP0041
INV00671,2024-07-05 20:00:00,826000,Tiền mặt,2024-07-05 20:00:00,Đã thanh toán,BKG01020,,CRT0064,EMP0115
INV00672,2024-11-10 22:00:00,786000,Chuyển khoản ngân hàng,2024-11-10 22:00:00,Chưa thanh toán,BKG00845,,CRT0034,EMP0121
INV00673,2024-09-21 19:00:00,1455000,Tiền mặt,2024-09-21 19:00:00,Đã thanh toán,BKG01288,,CRT0054,EMP0033
INV00674,2024-04-23 21:00:00,914000,Chuyển khoản ngân hàng,2024-04-23 21:00:00,Đã thanh toán,BKG00401,,CRT0075,EMP0069
INV00675,2024-09-02 21:00:00,483000,Chuyển khoản ngân hàng,2024-09-02 21:00:00,Đã thanh toán,BKG00538,DSC046,CRT0012,EMP0135
INV00676,2024-05-14 19:00:00,402000,Chuyển khoản ngân hàng,2024-05-14 19:00:00,Đã thanh toán,BKG01304,,CRT0004,EMP0132
INV00677,2024-01-09 20:00:00,1232000,Tiền mặt,2024-01-09 20:00:00,Đang xử lý,BKG00146,,CRT0032,EMP0057
INV00678,2024-09-02 21:00:00,353000,Tiền mặt,2024-09-02 21:00:00,Đã thanh toán,BKG01295,DSC027,CRT0096,EMP0064
INV00679,2024-08-19 20:00:00,699000,Tiền mặt,2024-08-19 20:00:00,Đã thanh toán,BKG01326,,CRT0086,EMP0140
INV00680,2024-05-22 18:00:00,838000,Tiền mặt,2024-05-22 18:00:00,Đang xử lý,BKG01387,,CRT0008,EMP0141
INV00681,2024-08-12 15:00:00,722000,Tiền mặt,2024-08-12 15:00:00,Đã thanh toán,BKG01239,DSC003,CRT0054,EMP0113
INV00682,2024-01-02 19:00:00,511000,MoMo,2024-01-02 19:00:00,Hủy,BKG00735,,CRT0050,EMP0015
INV00683,2024-02-05 17:00:00,679000,Thẻ Visa/Master,2024-02-05 17:00:00,Đã thanh toán,BKG00608,DSC026,CRT0035,EMP0052
INV00684,2024-01-11 19:00:00,239000,Tiền mặt,2024-01-11 19:00:00,Hủy,BKG00008,,CRT0026,EMP0023
INV00685,2024-12-10 16:00:00,1022000,MoMo,2024-12-10 16:00:00,Đã thanh toán,BKG01290,,CRT0097,EMP0002
INV00686,2024-03-16 10:00:00,928000,Chuyển khoản ngân hàng,2024-03-16 10:00:00,Chưa thanh toán,BKG00645,DSC056,CRT0084,EMP0093
INV00687,2024-11-18 22:00:00,1450000,Tiền mặt,2024-11-18 22:00:00,Đã thanh toán,BKG01086,DSC020,CRT0033,EMP0056
INV00688,2024-08-22 11:00:00,1220000,Tiền mặt,2024-08-22 11:00:00,Đã thanh toán,BKG01103,,CRT0077,EMP0068
INV00689,2024-09-29 07:00:00,765000,MoMo,2024-09-29 07:00:00,Đã thanh toán,BKG00551,,CRT0101,EMP0113
INV00690,2024-04-01 19:00:00,580000,Chuyển khoản ngân hàng,2024-04-01 19:00:00,Đã thanh toán,BKG00415,,CRT0008,EMP0071
INV00691,2024-10-28 18:00:00,616000,ZaloPay,2024-10-28 18:00:00,Đã thanh toán,BKG00723,,CRT0087,EMP0103
INV00692,2024-04-11 20:00:00,223000,Tiền mặt,2024-04-11 20:00:00,Đã thanh toán,BKG00870,DSC009,CRT0056,EMP0113
INV00693,2024-02-12 17:00:00,770000,MoMo,2024-02-12 17:00:00,Đã thanh toán,BKG01265,DSC030,CRT0056,EMP0144
INV00694,2024-02-14 17:00:00,180000,Chuyển khoản ngân hàng,2024-02-14 17:00:00,Chưa thanh toán,BKG00722,DSC049,CRT0071,EMP0016
INV00695,2024-02-22 17:00:00,1001000,Tiền mặt,2024-02-22 17:00:00,Đã thanh toán,BKG00235,,CRT0087,EMP0110
INV00696,2024-03-12 19:00:00,574000,Tiền mặt,2024-03-12 19:00:00,Chưa thanh toán,BKG00315,DSC012,CRT0023,EMP0062
INV00697,2024-10-05 20:00:00,589000,Chuyển khoản ngân hàng,2024-10-05 20:00:00,Đã thanh toán,BKG00758,,CRT0012,EMP0033
INV00698,2024-01-18 18:00:00,317000,Thẻ Visa/Master,2024-01-18 18:00:00,Chưa thanh toán,BKG00142,DSC033,CRT0082,EMP0131
INV00699,2024-12-30 22:00:00,774000,MoMo,2024-12-30 22:00:00,Đã thanh toán,BKG00920,,CRT0019,EMP0060
INV00700,2024-08-15 15:00:00,902000,Chuyển khoản ngân hàng,2024-08-15 15:00:00,Đã thanh toán,BKG00245,DSC038,CRT0108,EMP0148
INV00701,2024-02-12 11:00:00,369000,Tiền mặt,2024-02-12 11:00:00,Đã thanh toán,BKG00790,,CRT0071,EMP0083
INV00702,2024-03-07 20:00:00,591000,VNPay,2024-03-07 20:00:00,Hủy,BKG01201,,CRT0029,EMP0105
INV00703,2024-06-27 20:00:00,477000,Tiền mặt,2024-06-27 20:00:00,Đã thanh toán,BKG01379,,CRT0047,EMP0105
INV00704,2024-07-07 15:00:00,391000,Tiền mặt,2024-07-07 15:00:00,Đã thanh toán,BKG01391,DSC016,CRT0003,EMP0006
INV00705,2024-08-03 11:00:00,1134000,Tiền mặt,2024-08-03 11:00:00,Đã thanh toán,BKG00467,,CRT0052,EMP0011
INV00706,2024-01-03 20:00:00,916000,MoMo,2024-01-03 20:00:00,Đang xử lý,BKG01112,DSC002,CRT0053,EMP0012
INV00707,2024-02-23 06:00:00,930000,Tiền mặt,2024-02-23 06:00:00,Đã thanh toán,BKG00820,DSC034,CRT0065,EMP0142
INV00708,2024-11-13 10:00:00,460000,Chuyển khoản ngân hàng,2024-11-13 10:00:00,Đã thanh toán,BKG00677,,CRT0013,EMP0058
INV00709,2024-06-19 18:00:00,778000,Chuyển khoản ngân hàng,2024-06-19 18:00:00,Đã thanh toán,BKG01198,DSC016,CRT0010,EMP0116
INV00710,2024-12-05 17:00:00,467000,Chuyển khoản ngân hàng,2024-12-05 17:00:00,Hủy,BKG00479,,CRT0103,EMP0124
INV00711,2024-09-28 18:00:00,532000,Tiền mặt,2024-09-28 18:00:00,Đã thanh toán,BKG00878,DSC014,CRT0095,EMP0121
INV00712,2024-05-13 20:00:00,1117000,ZaloPay,2024-05-13 20:00:00,Chưa thanh toán,BKG00030,,CRT0065,EMP0069
INV00713,2024-02-07 19:00:00,999000,ZaloPay,2024-02-07 19:00:00,Đã thanh toán,BKG00476,,CRT0085,EMP0116
INV00714,2024-12-06 19:00:00,584000,Thẻ Visa/Master,2024-12-06 19:00:00,Đã thanh toán,BKG00063,DSC023,CRT0035,EMP0132
INV00715,2024-08-02 18:00:00,303000,ZaloPay,2024-08-02 18:00:00,Đã thanh toán,BKG01105,DSC038,CRT0081,EMP0073
INV00716,2024-02-27 06:00:00,560000,MoMo,2024-02-27 06:00:00,Đã thanh toán,BKG00933,,CRT0103,EMP0060
INV00717,2024-08-13 19:00:00,489000,ZaloPay,2024-08-13 19:00:00,Hủy,BKG00014,,CRT0016,EMP0008
INV00718,2024-02-28 17:00:00,561000,MoMo,2024-02-28 17:00:00,Đã thanh toán,BKG00960,DSC037,CRT0102,EMP0093
INV00719,2024-05-08 17:00:00,1107000,MoMo,2024-05-08 17:00:00,Đã thanh toán,BKG00770,DSC002,CRT0098,EMP0011
INV00720,2024-03-19 17:00:00,756000,Chuyển khoản ngân hàng,2024-03-19 17:00:00,Chưa thanh toán,BKG01209,,CRT0031,EMP0135
INV00721,2024-09-21 19:00:00,433000,Tiền mặt,2024-09-21 19:00:00,Chưa thanh toán,BKG01288,,CRT0039,EMP0003
INV00722,2024-09-10 07:00:00,492000,VNPay,2024-09-10 07:00:00,Đã thanh toán,BKG00752,,CRT0053,EMP0100
INV00723,2024-09-28 19:00:00,479000,VNPay,2024-09-28 19:00:00,Đã thanh toán,BKG01015,,CRT0006,EMP0142
INV00724,2024-09-16 11:00:00,601000,Tiền mặt,2024-09-16 11:00:00,Chưa thanh toán,BKG00127,,CRT0081,EMP0150
INV00725,2024-12-23 17:00:00,1050000,Tiền mặt,2024-12-23 17:00:00,Đã thanh toán,BKG00352,DSC007,CRT0066,EMP0084
INV00726,2024-12-29 18:00:00,686000,Tiền mặt,2024-12-29 18:00:00,Chưa thanh toán,BKG01172,,CRT0013,EMP0089
INV00727,2024-07-27 20:00:00,572000,MoMo,2024-07-27 20:00:00,Chưa thanh toán,BKG01068,,CRT0062,EMP0098
INV00728,2024-09-20 10:00:00,228000,Tiền mặt,2024-09-20 10:00:00,Đã thanh toán,BKG00135,DSC032,CRT0036,EMP0142
INV00729,2024-10-26 20:00:00,1273000,MoMo,2024-10-26 20:00:00,Đã thanh toán,BKG01384,,CRT0098,EMP0103
INV00730,2024-06-22 20:00:00,470000,VNPay,2024-06-22 20:00:00,Đã thanh toán,BKG00843,DSC018,CRT0017,EMP0088
INV00731,2024-11-05 17:00:00,726000,ZaloPay,2024-11-05 17:00:00,Đã thanh toán,BKG01400,,CRT0064,EMP0142
INV00732,2024-09-23 20:00:00,571000,Tiền mặt,2024-09-23 20:00:00,Đã thanh toán,BKG00786,DSC054,CRT0051,EMP0025
INV00733,2024-05-06 17:00:00,559000,Chuyển khoản ngân hàng,2024-05-06 17:00:00,Đã thanh toán,BKG00228,DSC036,CRT0087,EMP0148
INV00734,2024-08-08 15:00:00,581000,Chuyển khoản ngân hàng,2024-08-08 15:00:00,Đã thanh toán,BKG01039,,CRT0039,EMP0106
INV00735,2024-02-04 21:00:00,972000,VNPay,2024-02-04 21:00:00,Chưa thanh toán,BKG01051,,CRT0089,EMP0137
INV00736,2024-12-02 18:00:00,345000,Chuyển khoản ngân hàng,2024-12-02 18:00:00,Đã thanh toán,BKG01206,,CRT0008,EMP0108
INV00737,2024-03-20 09:00:00,632000,Tiền mặt,2024-03-20 09:00:00,Đã thanh toán,BKG00024,,CRT0026,EMP0063
INV00738,2024-03-07 17:00:00,1018000,Chuyển khoản ngân hàng,2024-03-07 17:00:00,Đã thanh toán,BKG00312,DSC045,CRT0063,EMP0139
INV00739,2024-01-04 15:00:00,550000,VNPay,2024-01-04 15:00:00,Đã thanh toán,BKG00201,,CRT0055,EMP0115
INV00740,2024-05-07 17:00:00,192000,Chuyển khoản ngân hàng,2024-05-07 17:00:00,Chưa thanh toán,BKG00133,DSC059,CRT0048,EMP0099
INV00741,2024-04-01 19:00:00,563000,Chuyển khoản ngân hàng,2024-04-01 19:00:00,Đã thanh toán,BKG00415,,CRT0089,EMP0103
INV00742,2024-11-29 22:00:00,458000,ZaloPay,2024-11-29 22:00:00,Đã thanh toán,BKG00292,,CRT0095,EMP0133
INV00743,2024-04-28 18:00:00,727000,MoMo,2024-04-28 18:00:00,Chưa thanh toán,BKG01176,DSC046,CRT0073,EMP0069
INV00744,2024-09-15 18:00:00,406000,Tiền mặt,2024-09-15 18:00:00,Đã thanh toán,BKG00076,,CRT0017,EMP0058
INV00745,2024-09-02 06:00:00,404000,Chuyển khoản ngân hàng,2024-09-02 06:00:00,Đã thanh toán,BKG00682,,CRT0072,EMP0055
INV00746,2024-11-15 17:00:00,766000,MoMo,2024-11-15 17:00:00,Chưa thanh toán,BKG00768,,CRT0040,EMP0141
INV00747,2024-01-16 22:00:00,627000,Chuyển khoản ngân hàng,2024-01-16 22:00:00,Đã thanh toán,BKG00595,,CRT0109,EMP0046
INV00748,2024-05-16 18:00:00,391000,MoMo,2024-05-16 18:00:00,Đã thanh toán,BKG01032,DSC029,CRT0050,EMP0144
INV00749,2024-06-14 15:00:00,460000,Thẻ Visa/Master,2024-06-14 15:00:00,Chưa thanh toán,BKG01059,DSC038,CRT0040,EMP0052
INV00750,2024-03-15 17:00:00,477000,ZaloPay,2024-03-15 17:00:00,Đã thanh toán,BKG00416,DSC026,CRT0027,EMP0077
INV00751,2024-05-31 18:00:00,92000,Tiền mặt,2024-05-31 18:00:00,Đã thanh toán,BKG00636,,CRT0072,EMP0036
INV00752,2024-08-29 09:00:00,468000,Chuyển khoản ngân hàng,2024-08-29 09:00:00,Đã thanh toán,BKG00958,DSC009,CRT0046,EMP0110
INV00753,2024-04-28 09:00:00,358000,Tiền mặt,2024-04-28 09:00:00,Hủy,BKG00527,,CRT0036,EMP0021
INV00754,2024-03-05 19:00:00,258000,Chuyển khoản ngân hàng,2024-03-05 19:00:00,Đã thanh toán,BKG00344,,CRT0102,EMP0031
INV00755,2024-10-10 19:00:00,370000,MoMo,2024-10-10 19:00:00,Đã thanh toán,BKG01178,,CRT0049,EMP0017
INV00756,2024-07-05 10:00:00,853000,Tiền mặt,2024-07-05 10:00:00,Đã thanh toán,BKG01287,DSC026,CRT0101,EMP0040
INV00757,2024-10-28 19:00:00,422000,Chuyển khoản ngân hàng,2024-10-28 19:00:00,Đã thanh toán,BKG01249,,CRT0093,EMP0107
INV00758,2024-02-03 11:00:00,570000,VNPay,2024-02-03 11:00:00,Đã thanh toán,BKG01317,,CRT0082,EMP0013
INV00759,2024-12-31 18:00:00,697000,ShopeePay,2024-12-31 18:00:00,Hủy,BKG00901,,CRT0009,EMP0094
INV00760,2024-01-06 17:00:00,746000,Chuyển khoản ngân hàng,2024-01-06 17:00:00,Chưa thanh toán,BKG00991,,CRT0046,EMP0088
INV00761,2024-11-29 22:00:00,868000,ShopeePay,2024-11-29 22:00:00,Đã thanh toán,BKG00928,,CRT0033,EMP0019
INV00762,2024-04-23 19:00:00,508000,Thẻ Visa/Master,2024-04-23 19:00:00,Đã thanh toán,BKG01386,,CRT0072,EMP0017
INV00763,2024-12-14 17:00:00,372000,Chuyển khoản ngân hàng,2024-12-14 17:00:00,Đã thanh toán,BKG00968,,CRT0106,EMP0130
